9,21,0
1,22,0
2304,23,0
1370026682778,2,0
4182,20,0
12,21,0
521,22,0
3661,23,0
1370026687202,2,0
1212,20,0
3,21,0
0,22,0
1212,23,0
1370026688954,1,0
1315,20,0
3,21,0
0,22,0
1315,23,0
1370026690763,1,0
1629,20,0
3,21,0
0,22,0
1629,23,0
1370026694726,1,0
3305,20,0
18,21,0
0,22,0
3305,23,0
1370026698332,2,0
1055,20,0
3,21,0
0,22,0
1055,23,0
1370026699525,2,0
1160,20,0
3,21,0
1,22,0
1159,23,0
1370026701786,1,0
1161,20,0
3,21,0
0,22,0
1161,23,0
1370026703462,1,0
1840,20,0
9,21,0
1,22,0
1839,23,0
1370026705592,1,0
1325,20,0
7,21,0
0,22,0
1325,23,0
1370026707306,2,0
1368,20,0
7,21,0
0,22,0
1368,23,0
1370026709135,2,0
3356,20,0
11,21,0
1,22,0
3355,23,0
1370026728336,2,0
1055,20,0
3,21,0
0,22,0
1055,23,0
1370026729577,2,0
1056,20,0
3,21,0
0,22,0
1056,23,0
1370026735879,1,0
5011,20,0
9,21,0
1,22,0
5010,23,0
1370026757345,1,0
1636,20,0
5,21,0
0,22,0
1636,23,0
1370026763221,1,0
1056,20,0
3,21,0
1,22,0
1055,23,0
1370026766997,2,0
1477,20,0
5,21,0
0,22,0
1477,23,0
1370026769240,1,0
1212,20,0
3,21,0
1,22,0
1211,23,0
1370026770850,2,0
1057,20,0
3,21,0
0,22,0
1057,23,0
1370026772097,1,0
1056,20,0
3,21,0
1,22,0
1055,23,0
1370026773417,1,0
1056,20,0
3,21,0
1,22,0
1055,23,0
1370026776526,2,0
1736,20,0
5,21,0
0,22,0
1736,23,0
1370026778399,1,0
1160,20,0
3,21,0
1,22,0
1159,23,0
1370026783710,2,0
1213,20,0
3,21,0
1,22,0
1212,23,0
1370026788690,1,0
1056,20,0
3,21,0
1,22,0
1055,23,0
1370026828424,1,0
1059,20,0
3,21,0
1,22,0
1058,23,0
1370028937928,1,0
1160,20,0
3,21,0
0,22,0
1160,23,0
1370028939484,1,0
1059,20,0
3,21,0
1,22,0
1058,23,0
1370029044411,1,0
2720,20,0
7,21,0
1,22,0
2719,23,0
1370029047622,2,0
1056,20,0
3,21,0
1,22,0
1055,23,0
1370029050140,1,0
1108,20,0
3,21,0
1,22,0
1107,23,0
1370029051405,2,0
1316,20,0
3,21,0
1,22,0
1315,23,0
1370029053321,2,0
1212,20,0
3,21,0
0,22,0
1212,23,0
1370029054850,2,0
2515,20,0
9,21,0
1,22,0
2514,23,0
1370029057553,2,0
1055,20,0
3,21,0
1,22,0
1054,23,0
1370029061024,2,0
1055,20,0
3,21,0
1,22,0
1054,23,0
1370029065308,1,0
1056,20,0
3,21,0
0,22,0
1056,23,0
1370029066710,1,0
1056,20,0
3,21,0
0,22,0
1056,23,0
1370029067965,1,0
1680,20,0
5,21,0
1,22,0
1679,23,0
1370029070403,1,0
1160,20,0
3,21,0
0,22,0
1160,23,0
1370029071715,2,0
1055,20,0
3,21,0
1,22,0
1054,23,0
1370029073182,2,0
1367,20,0
3,21,0
1,22,0
1366,23,0
1370029074735,2,0
1785,20,0
3,21,0
0,22,0
1785,23,0
1370029076655,2,0
1056,20,0
3,21,0
1,22,0
1055,23,0
1370029079835,1,0
1995,20,0
5,21,0
1,22,0
1994,23,0
1370029319629,2,0
1947,20,0
9,21,0
0,22,0
1947,23,0
1370029322022,2,0
1059,20,0
3,21,0
1,22,0
1058,23,0
1370029325461,1,0
1992,20,0
3,21,0
1,22,0
1991,23,0
1370029327593,2,0
1212,20,0
3,21,0
0,22,0
1212,23,0
1370029407945,1,0
1177,20,0
3,21,0
1198,22,0
-21,23,0
1370029410727,2,0
1055,20,0
3,21,0
1076,22,0
-21,23,0
1370029411912,1,0
3241,20,0
7,21,0
1093,22,0
2148,23,0
1370029417965,2,0
1946,20,0
7,21,0
473,22,0
1473,23,0
1370029420207,2,0
1055,20,0
3,21,0
1078,22,0
-23,23,0
1370029423223,1,0
1056,20,0
3,21,0
1078,22,0
-22,23,0
1370029426159,1,0
1056,20,0
5,21,0
1079,22,0
-23,23,0
1370029427402,1,0
1055,20,0
3,21,0
1082,22,0
-27,23,0
1370029433689,2,0
2461,20,0
9,21,0
574,22,0
1887,23,0
